"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SITUACAO_LEGENDA";"DS_SITUACAO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"55000";"NOVA ALVORADA DO SUL";"13";"VEREADOR";"PARTIDO ISOLADO";"23";"PPS";"PARTIDO POPULAR SOCIALISTA";"120000000137";"#NULO#";"PPS";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"98078";"ITAQUIRAÍ";"12";"VICE-PREFEITO";"PARTIDO ISOLADO";"13";"PT";"PARTIDO DOS TRABALHADORES";"120000000175";"#NULO#";"PT";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"91030";"LADÁRIO";"11";"PREFEITO";"COLIGACAO";"13";"PT";"PARTIDO DOS TRABALHADORES";"120000000186";"JUNTOS POR LADARIO";"PT / PT do B / PSL";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"90891";"ITAPORÃ";"11";"PREFEITO";"COLIGACAO";"44";"PRP";"PARTIDO REPUBLICANO PROGRESSISTA";"120000000196";"UNIÃO PARA RECONSTRUIR ITAPORÃ";"PMDB / PSL / PTN / PSC / PR / DEM / PSDC / PTC / PV / PRP / PSDB / SD / PROS / PRB / PP / PTB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"90999";"JARDIM";"12";"VICE-PREFEITO";"COLIGACAO";"55";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"120000000619";"ACREDITA JARDIM";"PSDB / PMDB / PPS / DEM / PSD / SD / PTB / PSB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"90999";"JARDIM";"11";"PREFEITO";"COLIGACAO";"77";"SD";"SOLIDARIEDADE";"120000000619";"ACREDITA JARDIM";"PSDB / PMDB / PPS / DEM / PSD / SD / PTB / PSB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"90417";"BELA VISTA";"11";"PREFEITO";"COLIGACAO";"31";"PHS";"PARTIDO HUMANISTA DA SOLIDARIEDADE";"120000000259";"JOVENS PARA UM NOVO TEMPO";"PMDB / PHS / DEM / PSDC / SD / PSL / PTC";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"90611";"CORGUINHO";"13";"VEREADOR";"COLIGACAO";"20";"PSC";"PARTIDO SOCIAL CRISTÃO";"120000000351";"NOVOS TEMPOS I";"PSC / PR / DEM / PRP / PSDB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"90379";"BATAGUASSU";"11";"PREFEITO";"COLIGACAO";"77";"SD";"SOLIDARIEDADE";"120000000576";"UNIDOS POR BATAGUASSU";"PRB / PTB / PR / PPS / DEM / PSDB / SD / PROS / PMDB / PSB / PP / PV / PTN";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"90816";"GUIA LOPES DA LAGUNA";"13";"VEREADOR";"COLIGACAO";"12";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"120000000577";"HUMILDADE, TRABALHO E RESPEITO POR VOCÊ";"PSDB / PTB / PSC / PRB / PDT";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"91456";"RIO NEGRO";"12";"VICE-PREFEITO";"COLIGACAO";"40";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"120000000361";"RUMO NOVO COM A FORÇA DO POVO";"PSDB / SD / PRB / PSC / PR / DEM / PSB / PROS";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"90034";"ÁGUA CLARA";"11";"PREFEITO";"COLIGACAO";"14";"PTB";"PARTIDO TRABALHISTA BRASILEIRO";"120000000173";"RETORNANDO AO PROGRESSO";"PDT / PT / PTB / PMDB / PSC / PR / PATRIOTA";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"90433";"BONITO";"12";"VICE-PREFEITO";"COLIGACAO";"15";"PMDB";"PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO";"120000000485";"SERIEDADE E TRABALHO";"PSDB / PMDB / DEM / PP / PRB / PROS / PSB / PSD / PSL";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"90557";"CAARAPÓ";"12";"VICE-PREFEITO";"COLIGACAO";"22";"PR";"PARTIDO DA REPÚBLICA";"120000000641";"HONESTIDADE, SERIEDADE E TRABALHO";"PR / DEM / PP / PDT / PT / PMDB / PTN / PRTB / PMB / PTC / PT do B";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"90794";"GLÓRIA DE DOURADOS";"13";"VEREADOR";"COLIGACAO";"55";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"120000000255";"FÉ, TRABALHO E CREDIBILIDADE: RENOVAÇÃO DE VERDADE I";"PATRIOTA / PMDB / PSDB / PSD";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"91278";"PEDRO GOMES";"12";"VICE-PREFEITO";"COLIGACAO";"77";"SD";"SOLIDARIEDADE";"120000000258";"UM NOVO TEMPO UM NOVO CAMINHO";"PP / PDT / PV / SD / PSD / PMDB / PSDB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"90514";"CAMPO GRANDE";"13";"VEREADOR";"COLIGACAO";"55";"PSD";"PARTIDO SOCIAL DEMOCRÁTICO";"120000000432";"SEMPRE COM A GENTE II";"PSD / PPL";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"90190";"APARECIDA DO TABOADO";"11";"PREFEITO";"COLIGACAO";"12";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"120000000435";"AGORA É A VEZ DO POVO";"PDT / PSDC";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"91731";"ELDORADO";"13";"VEREADOR";"COLIGACAO";"15";"PMDB";"PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO";"120000000197";"UM NOVO CAMINHO I";"PDT / PT / PMDB / PATRIOTA";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"MS";"98019";"BODOQUENA";"11";"PREFEITO";"COLIGACAO";"14";"PTB";"PARTIDO TRABALHISTA BRASILEIRO";"120000000309";"COMPETÊNCIA, FÉ E SERIEDADE";"PMDB / PSC / PR / PDT / PTB / DEM / PT do B";"D";"DEFERIDO"
