"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SITUACAO_LEGENDA";"DS_SITUACAO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"73237";"TUPIRATINS";"12";"VICE-PREFEITO";"COLIGACAO";"13";"PT";"PARTIDO DOS TRABALHADORES";"270000000272";"POR UM TUPIRATINS MELHOR";"PMDB / PV / PRB / PT / PATRIOTA / PSL";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"94692";"MONTE DO CARMO";"12";"VICE-PREFEITO";"COLIGACAO";"90";"PROS";"PARTIDO REPUBLICANO DA ORDEM SOCIAL";"270000000234";"DEMOCRACIA E UNIÃO";"PSD / PSDB / PC do B / PRTB / PPL / PROS / PSL / PRB / PHS";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"92436";"ARAGUATINS";"13";"VEREADOR";"COLIGACAO";"25";"DEM";"DEMOCRATAS";"270000000238";"UNIDOS QUEREMOS MAIS";"PSDB / DEM / PR / PSB / SD / PSL / PDT";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"92436";"ARAGUATINS";"12";"VICE-PREFEITO";"COLIGACAO";"40";"PSB";"PARTIDO SOCIALISTA BRASILEIRO";"270000000238";"UNIDOS QUEREMOS MAIS";"PSDB / DEM / PR / PSB / SD / PSL / PDT";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"96954";"ALIANÇA DO TOCANTINS";"13";"VEREADOR";"COLIGACAO";"17";"PSL";"PARTIDO SOCIAL LIBERAL";"270000000250";"VAMOS CONSTRUIR UMA NOVA ALIANÇA";"PSL / PR / SD / PV";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"73458";"TUPIRAMA";"11";"PREFEITO";"COLIGACAO";"14";"PTB";"PARTIDO TRABALHISTA BRASILEIRO";"270000000276";"Prá Frente Tupirama";"PTB / SD / PR";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"96997";"BARROLÂNDIA";"12";"VICE-PREFEITO";"COLIGACAO";"43";"PV";"PARTIDO VERDE";"270000000277";"UNIDOS PARA VITORIA";"PRB / PMDB / PTB / PSL / DEM / PPS / PV";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"96270";"GUARAÍ";"13";"VEREADOR";"COLIGACAO";"15";"PMDB";"PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO";"270000000282";"PODER DO POVO";"PSDB / PDT / PR / PROS / PTN / PHS / PMDB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"73075";"ANGICO";"11";"PREFEITO";"COLIGACAO";"25";"DEM";"DEMOCRATAS";"270000000285";"ALIANÇA PARA UM ANGICO MELHOR";"PP / DEM / PRB / PSB / PSDB / PTB / PDT / PHS / PROS / PSD / PSL";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"95273";"PEIXE";"13";"VEREADOR";"COLIGACAO";"65";"PC do B";"PARTIDO COMUNISTA DO BRASIL";"270000000286";"CORAÇÃO PARA OUVIR, ATITUDE PARA GOVERNAR PEIXE";"PSD / PSDB / PSB / DEM / PRP / PC do B";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"73512";"AGUIARNÓPOLIS";"13";"VEREADOR";"COLIGACAO";"12";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"270000000289";"COLIGAÇÃO UNIDOS SOMOS FORTES";"PRB / PDT / PMDB / PR / PSB / PSD / PT / PTB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"92401";"NOVA ROSALÂNDIA";"13";"VEREADOR";"COLIGACAO";"43";"PV";"PARTIDO VERDE";"270000000156";"A Luz da Mudança";"PSC / PT / PV / PMDB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"95478";"PIUM";"11";"PREFEITO";"COLIGACAO";"10";"PRB";"PARTIDO REPUBLICANO BRASILEIRO";"270000000346";"PIUM PARA TODOS NÓS";"PRB / PDT / PMDB / PV";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"94811";"NATIVIDADE";"13";"VEREADOR";"COLIGACAO";"43";"PV";"PARTIDO VERDE";"270000000628";"Natividade Por Amor";"PSDB / PMN / PV / PT";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"95591";"PORTO NACIONAL";"12";"VICE-PREFEITO";"COLIGACAO";"65";"PC do B";"PARTIDO COMUNISTA DO BRASIL";"270000000650";"FRENTE DE RESISTÊNCIA POPULAR DE PORTO NACIONAL";"PC do B / PT do B";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"94838";"NAZARÉ";"12";"VICE-PREFEITO";"COLIGACAO";"15";"PMDB";"PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO";"270000000661";"NAZARÉ NÃO PODE PARAR";"PDT / PMDB / PPS / PSC / PTB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"92541";"SAMPAIO";"13";"VEREADOR";"COLIGACAO";"10";"PRB";"PARTIDO REPUBLICANO BRASILEIRO";"270000000682";"RENOVAR PARA MUDAR";"PSDC / PMN / PRB / PSB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"94633";"MIRANORTE";"11";"PREFEITO";"COLIGACAO";"45";"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";"270000000883";"NOSSO COMPROMISSO É COM O POVO 1";"PPS / PTN / PTB / PSDB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"92410";"ARAGUAÍNA";"13";"VEREADOR";"PARTIDO ISOLADO";"18";"REDE";"REDE SUSTENTABILIDADE";"270000000828";"#NULO#";"REDE";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"93556";"FILADÉLFIA";"12";"VICE-PREFEITO";"PARTIDO ISOLADO";"27";"PSDC";"PARTIDO SOCIAL DEMOCRATA CRISTÃO";"270000000607";"#NULO#";"PSDC";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"96636";"NOVA OLINDA";"13";"VEREADOR";"PARTIDO ISOLADO";"51";"PATRIOTA";"PARTIDO ECOLÓGICO NACIONAL";"270000000618";"#NULO#";"PATRIOTA";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"73571";"PUGMIL";"11";"PREFEITO";"COLIGACAO";"22";"PR";"PARTIDO DA REPÚBLICA";"270000000482";"JUNTOS SOMOS MAIS FORTES";"PPS / PTB / PSDB / PSB / PR";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"92088";"CASEARA";"12";"VICE-PREFEITO";"COLIGACAO";"17";"PSL";"PARTIDO SOCIAL LIBERAL";"270000000489";"UNIDOS POR CASEARA";"PDT / PTN / PTB / PPS / PSD / DEM / PSDB / PV / PSL / PROS / PP / PR / PSB";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"96792";"RIO SONO";"11";"PREFEITO";"COLIGACAO";"14";"PTB";"PARTIDO TRABALHISTA BRASILEIRO";"270000000490";"RIO SONO NO CAMINHO CERTO";"PTB / PSD / PRB / PMDB / PT / PSL / PDT / PROS / SD";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"96970";"APARECIDA DO RIO NEGRO";"11";"PREFEITO";"COLIGACAO";"17";"PSL";"PARTIDO SOCIAL LIBERAL";"270000000496";"SERIEDADE E TRABALHO";"PSD / PPL / PP / PSDB / PMN / PSB / PPS / PRB / PSL / PSC / SD / PROS / REDE";"D";"DEFERIDO"
"18/02/2021";"12:08:37";"2016";"2";"ELEIÇÃO ORDINÁRIA";"1";"220";"Eleições Municipais 2016";"02/10/2016";"TO";"92452";"ARAPOEMA";"12";"VICE-PREFEITO";"COLIGACAO";"70";"PT do B";"PARTIDO TRABALHISTA DO BRASIL";"270000000541";"FORTALECIDOS POR DEUS E UNIDOS PELO POVO";"PT / PMDB / PTB / PT do B";"D";"DEFERIDO"
